"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","old_attribute","Benthic attribute *"
"photo transect","Mabini Station 3","Managed Access",2020,11,7,NA,2,"Sponge",NA
"photo transect","Mabini Station 3","Managed Access",2020,11,7,NA,2,"Rubble",NA
"photo transect","Mabini Station 3","Managed Access",2020,11,7,NA,2,"Sand",NA
"photo transect","Mabini Station 3","Managed Access",2020,11,7,NA,2,"Silt",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Acropora branching","Acropora"
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Coral branching",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Coral encrusting",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Coral massive",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Coral submassive",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Soft Coral",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Turf algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Turf algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Crustose coralline algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Macroalgae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Turf algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Other invertebrate",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Sponge",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Rubble",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Sand",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,1,"Silt",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Coral branching",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Coral encrusting",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Coral massive",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Coral submassive",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Millepora","Millepora"
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Soft Coral",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Turf algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Turf algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Macroalgae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Turf algae",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Other invertebrate",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Sponge",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Rubble",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Rock",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Sand",NA
"photo transect","San Isidro MPA","Reserve",2020,11,12,NA,2,"Silt",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Coral branching",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Coral encrusting",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Coral plate/table",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Coral massive",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Coral submassive",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Coral mushroom",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Turf algae",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Macroalgae",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Turf algae",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Other invertebrate",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Sponge",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Rubble",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Sand",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,1,"Silt",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Coral branching",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Coral encrusting",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Coral plate/table",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Coral massive",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Coral submassive",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Soft Coral",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Turf algae",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Macroalgae",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Turf algae",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Other invertebrate",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Sponge",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Rubble",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Rock",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Sand",NA
"photo transect","San Isidro Outside","Managed Access",2020,11,12,NA,2,"Silt",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Acropora branching","Acropora"
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Coral branching",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Coral encrusting",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Coral massive",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Coral submassive",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Coral mushroom",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Heliopora","Heliopora"
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Tubipora","Tubipora"
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Soft Coral",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Turf algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Turf algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Crustose coralline algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Macroalgae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Turf algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Other invertebrate",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Sponge",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Other invertebrate",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Rubble",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Rock",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Sand",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,1,"Silt",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Acropora branching","Acropora"
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Coral branching",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Coral plate/table",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Coral massive",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Coral submassive",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Heliopora","Heliopora"
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Soft Coral",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Turf algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Crustose coralline algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Macroalgae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Turf algae",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Other invertebrate",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Sponge",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Rubble",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Rock",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Sand",NA
"photo transect","Tuland Diot Station 1","Managed Access",2020,11,18,NA,2,"Silt",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Acropora branching","Acropora"
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Coral branching",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Coral encrusting",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Coral plate/table",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Coral massive",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Coral submassive",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Coral mushroom",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Heliopora","Heliopora"
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Millepora","Millepora"
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Soft Coral",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Turf algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Turf algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Crustose coralline algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Macroalgae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Turf algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Other invertebrate",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Sponge",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Other invertebrate",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Rubble",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Rock",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Sand",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,1,"Silt",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Acropora branching","Acropora"
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Coral branching",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Coral encrusting",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Coral massive",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Coral submassive",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Coral mushroom",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Soft Coral",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Turf algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Turf algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Crustose coralline algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Macroalgae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Turf algae",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Other invertebrate",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Sponge",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Rubble",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Rock",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Sand",NA
"photo transect","Tuland Diot Station 2","Managed Access",2020,11,18,NA,2,"Silt",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Acropora branching","Acropora"
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Acropora table","Acropora"
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Coral branching",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Coral encrusting",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Coral massive",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Coral submassive",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Coral mushroom",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Heliopora","Heliopora"
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Millepora","Millepora"
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Soft Coral",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Turf algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Turf algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Crustose coralline algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Macroalgae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Turf algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Other invertebrate",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Sponge",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Rubble",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Rock",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Sand",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,1,"Silt",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Coral branching",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Coral encrusting",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Coral massive",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Coral submassive",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Millepora","Millepora"
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Soft Coral",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Turf algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Turf algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Crustose coralline algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Macroalgae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Turf algae",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Other invertebrate",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Sponge",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Rubble",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Rock",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Sand",NA
"photo transect","Nag-Uban MPA","Reserve",2020,11,19,NA,2,"Silt",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Acropora branching","Acropora"
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Acropora table","Acropora"
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Coral branching",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Coral encrusting",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Coral plate/table",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Coral massive",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Coral submassive",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Coral mushroom",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Tubipora","Tubipora"
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Soft Coral",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Turf algae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Turf algae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Macroalgae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Turf algae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Other invertebrate",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Sponge",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Dead coral",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Rubble",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Rock",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Sand",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,1,"Silt",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Acropora branching","Acropora"
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Coral branching",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Coral encrusting",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Coral massive",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Coral submassive",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Coral mushroom",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Hard coral",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Turf algae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Turf algae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Macroalgae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Turf algae",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Other invertebrate",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Sponge",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Dead coral",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Rubble",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Rock",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Sand",NA
"photo transect","Calmante Station 1","Managed Access",2020,11,8,NA,2,"Silt",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Acropora branching","Acropora"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Acropora corymbose","Acropora corymbose"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Acropora table","Acropora"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Coral branching",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Coral encrusting",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Coral plate/table",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Coral massive",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Coral submassive",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Coral mushroom",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Millepora","Millepora"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Tubipora","Tubipora"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Soft Coral",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Turf algae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Turf algae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Macroalgae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Turf algae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Other invertebrate",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Sponge",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Rubble",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Rock",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Sand",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,1,"Silt",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Acropora branching","Acropora"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Coral branching",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Coral encrusting",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Coral plate/table",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Coral massive",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Coral submassive",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Coral mushroom",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Tubipora","Tubipora"
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Soft Coral",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Turf algae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Turf algae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Macroalgae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Turf algae",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Other invertebrate",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Sponge",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Rubble",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Rock",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Sand",NA
"photo transect","Calmante Station 2","Managed Access",2020,11,8,NA,2,"Silt",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Acropora branching","Acropora"
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Coral branching",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Coral encrusting",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Coral plate/table",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Coral massive",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Coral submassive",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Coral mushroom",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Hard coral",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Soft Coral",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Turf algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Turf algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Crustose coralline algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Macroalgae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Turf algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Sponge",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Rubble",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Rock",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Sand",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,1,"Silt",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Acropora branching","Acropora"
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Coral branching",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Coral encrusting",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Coral massive",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Coral submassive",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Coral mushroom",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Tubipora","Tubipora"
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Soft Coral",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Turf algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Turf algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Turf algae",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Sponge",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Rubble",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Rock",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Sand",NA
"photo transect","Puertobello MPA","Reserve",2020,11,9,NA,2,"Silt",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Acropora branching","Acropora"
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Acropora table","Acropora"
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Coral branching",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Coral encrusting",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Coral massive",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Coral submassive",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Millepora","Millepora"
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Tubipora","Tubipora"
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Soft Coral",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Turf algae",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Turf algae",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Macroalgae",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Turf algae",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Other invertebrate",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Sponge",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Other invertebrate",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Rubble",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Rock",NA
"photo transect","Villahermosa MPA","Reserve",2020,11,9,NA,1,"Sand",NA
